StrokeIndex,ColorR,ColorG,ColorB,Count,ColorA,BrushSize,Start_X,Start_Y,Start_Z,End_X,End_Y,End_Z,TotalUndoCount,SelectedSceneID
0,0.0000,0.0000,1.0000,1,1.0000,0.0200,0.1523,0.7259,0.4481,-0.0175,0.6630,0.4188,0,Summer
1,0.0000,0.0000,1.0000,2,1.0000,0.0200,-0.0457,0.6313,0.3987,-0.0209,0.6435,0.3957,0,Summer
2,0.0000,0.0000,1.0000,3,1.0000,0.0200,0.0387,0.7029,0.4126,-0.0140,0.6223,0.4114,0,Summer
